MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
ae:ae:19:c5:6a:09,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:22:38,5.0,2432.0,-88,31.882813239327543,-102.3098933170374,838.442626953125,3.790092468261719,,,WIFI
c2:a5:11:3c:a0:4a,ORBI58,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:22:44,5.0,2432.0,-67,31.88319752427922,-102.30987046374511,839.4852294921875,3.790092468261719,,,WIFI
ca:a5:11:3c:a0:4a,ORBI58-2.4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:44,5.0,2432.0,-66,31.88319752427922,-102.30987046374511,839.4852294921875,3.790092468261719,,,WIFI
bc:a5:11:3c:a0:4c,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:44,157.0,5785.0,-71,31.88319752427922,-102.30987046374511,839.4852294921875,3.790092468261719,,,WIFI
bc:3e:07:f8:6f:68,Tres Iguanas,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2024-11-12 00:22:44,1.0,2412.0,-80,31.88319752427922,-102.30987046374511,839.4852294921875,3.790092468261719,,,WIFI
bc:a5:11:3c:a0:4d,ORBI58,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:22:44,48.0,5240.0,-78,31.88319752427922,-102.30987046374511,839.4852294921875,3.790092468261719,,,WIFI
d2:3e:07:f8:6f:60,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:44,153.0,5765.0,-88,31.88319752427922,-102.30987046374511,839.4852294921875,3.790092468261719,,,WIFI
c2:a5:11:3c:a0:4d,ORBI58-2.4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:44,48.0,5240.0,-78,31.88319752427922,-102.30987046374511,839.4852294921875,3.790092468261719,,,WIFI
38:42:0b:eb:5f:a5,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:47,10.0,2457.0,-85,31.883373584693544,-102.30986299776605,839.748046875,3.790092468261719,,,WIFI
42:94:ed:2a:fc:31,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:47,5.0,2432.0,-85,31.883373584693544,-102.30986299776605,839.748046875,3.790092468261719,,,WIFI
88:6a:e3:80:12:39,tl801239,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:22:47,1.0,2412.0,-88,31.883373584693544,-102.30986299776605,839.748046875,3.790092468261719,,,WIFI
c2:a5:11:b7:88:69,ORBI26,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:22:49,10.0,2457.0,-80,31.88343851629364,-102.30986419054372,839.6121826171875,3.790092468261719,,,WIFI
18:ee:86:50:08:12,FVDS2614,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2024-11-12 00:22:59,6.0,2437.0,-87,31.88365887152255,-102.30950491710868,840.40234375,3.790092468261719,,,WIFI
d8:6c:63:e8:05:e3,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:59,6.0,2437.0,-87,31.88365887152255,-102.30950491710868,840.40234375,3.790092468261719,,,WIFI
5e:62:8b:48:a4:16,DECO-Wallace1_Guest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:59,9.0,2452.0,-87,31.88365887152255,-102.30950491710868,840.40234375,3.790092468261719,,,WIFI
d8:6c:63:dd:51:d0,Ward,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:22:59,1.0,2412.0,-76,31.88365887152255,-102.30950491710868,840.40234375,3.790092468261719,,,WIFI
d2:3e:07:f8:6f:68,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:09,1.0,2412.0,-84,31.88379078898816,-102.30870282944528,840.472412109375,3.790092468261719,,,WIFI
2c:30:33:df:fc:98,NETGEAR90-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:09,44.0,5220.0,-83,31.88379078898816,-102.30870282944528,840.472412109375,3.790092468261719,,,WIFI
d4:3f:cb:da:23:d8,ARRIS-A919,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:11,11.0,2462.0,-86,31.88382605785396,-102.30854682189612,840.16455078125,3.790092468261719,,,WIFI
18:ee:86:50:08:12,FVDS2614,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2024-11-12 00:23:12,6.0,2437.0,-87,31.88384529216733,-102.30846977244856,840.0302734375,3.790092468261719,,,WIFI
d8:6c:63:e8:05:e3,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:12,6.0,2437.0,-87,31.88384529216733,-102.30846977244856,840.0302734375,3.790092468261719,,,WIFI
5e:62:8b:48:a4:16,DECO-Wallace1_Guest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:12,9.0,2452.0,-87,31.88384529216733,-102.30846977244856,840.0302734375,3.790092468261719,,,WIFI
d8:6c:63:dd:51:d0,Ward,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:12,1.0,2412.0,-76,31.88384529216733,-102.30846977244856,840.0302734375,3.790092468261719,,,WIFI
d8:6c:63:e8:05:e3,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:14,6.0,2437.0,-74,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
06:b8:1f:4d:95:e3,ATTzZxxumS,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:14,157.0,5785.0,-78,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d1,,[RSN-SAE-CCMP],2024-11-12 00:23:14,6.0,2437.0,-76,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d3,Galindo Family,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:14,6.0,2437.0,-74,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d2,,[RSN-SAE-CCMP],2024-11-12 00:23:14,40.0,5200.0,-85,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
be:ff:4d:dc:5b:26,Tineco_0229,[ESS],2024-11-12 00:23:14,1.0,2412.0,-82,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
18:b8:1f:4d:95:e0,ATTzZxxumS,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:23:14,1.0,2412.0,-82,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
e6:f5:32:fb:ab:43,ATTvhHR3xi,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:14,161.0,5805.0,-83,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
d8:6c:63:e8:05:df,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:14,149.0,5745.0,-77,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
5c:8f:e0:02:8a:0e,House-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:14,36.0,5180.0,-86,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d5,,[ESS],2024-11-12 00:23:14,6.0,2437.0,-74,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d4,Galindo Family,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:14,40.0,5200.0,-86,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d6,,[ESS],2024-11-12 00:23:14,40.0,5200.0,-85,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
d8:6c:63:e8:08:47,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:14,149.0,5745.0,-87,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
f8:f5:32:fb:ab:43,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:14,161.0,5805.0,-83,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
4e:75:25:39:64:66,Tineco_0929,[ESS],2024-11-12 00:23:14,1.0,2412.0,-74,31.883881235860297,-102.30831407656343,840.158203125,3.790092468261719,,,WIFI
d8:6c:63:e8:05:e3,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:28,6.0,2437.0,-74,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
06:b8:1f:4d:95:e3,ATTzZxxumS,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:28,157.0,5785.0,-78,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d1,,[RSN-SAE-CCMP],2024-11-12 00:23:28,6.0,2437.0,-76,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d3,Galindo Family,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:28,6.0,2437.0,-74,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d2,,[RSN-SAE-CCMP],2024-11-12 00:23:28,40.0,5200.0,-85,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
be:ff:4d:dc:5b:26,Tineco_0229,[ESS],2024-11-12 00:23:28,1.0,2412.0,-82,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
18:b8:1f:4d:95:e0,ATTzZxxumS,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:23:28,1.0,2412.0,-82,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
e6:f5:32:fb:ab:43,ATTvhHR3xi,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:28,161.0,5805.0,-83,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
d8:6c:63:e8:05:df,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:28,149.0,5745.0,-77,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
5c:8f:e0:02:8a:0e,House-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:28,36.0,5180.0,-86,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d5,,[ESS],2024-11-12 00:23:28,6.0,2437.0,-74,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d4,Galindo Family,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:28,40.0,5200.0,-86,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
60:5f:8d:f0:2a:d6,,[ESS],2024-11-12 00:23:28,40.0,5200.0,-85,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
d8:6c:63:e8:08:47,House,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:28,149.0,5745.0,-87,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
f8:f5:32:fb:ab:43,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:28,161.0,5805.0,-83,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
4e:75:25:39:64:66,Tineco_0929,[ESS],2024-11-12 00:23:28,1.0,2412.0,-74,31.8841264828552,-102.30726203996494,841.1005859375,3.790092468261719,,,WIFI
a8:f5:dd:d2:e0:55,ARRIS-B791,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:30,11.0,2462.0,-86,31.88415518302485,-102.30714387209612,840.908447265625,3.790092468261719,,,WIFI
5e:ef:68:43:18:09,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:30,9.0,2452.0,-88,31.88415518302485,-102.30714387209612,840.908447265625,3.790092468261719,,,WIFI
cc:f4:11:05:69:2b,google nest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:30,11.0,2462.0,-85,31.88415518302485,-102.30714387209612,840.908447265625,3.790092468261719,,,WIFI
f0:72:ea:31:60:aa,google nest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:30,1.0,2412.0,-84,31.88415518302485,-102.30714387209612,840.908447265625,3.790092468261719,,,WIFI
f0:72:ea:1e:ed:92,google nest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:30,1.0,2412.0,-79,31.88415518302485,-102.30714387209612,840.908447265625,3.790092468261719,,,WIFI
ec:a9:40:f5:1d:0e,ARRIS-9365,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:44,11.0,2462.0,-87,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
52:fd:13:8f:57:be,ATTSCOGGINS,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:23:44,52.0,5260.0,-88,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
e4:5e:1b:ea:ad:68,google nest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,6.0,2437.0,-83,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
cc:f4:11:05:69:2b,google nest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,11.0,2462.0,-79,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
00:25:f0:aa:60:7c,tlaa607c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:44,11.0,2462.0,-81,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
5e:ef:68:43:1a:91,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,3.0,2422.0,-86,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
4c:01:43:a3:42:18,Crosby,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,36.0,5180.0,-83,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
58:ef:68:43:18:09,Kenn5LR,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:23:44,9.0,2452.0,-85,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
72:a7:31:06:cc:50,Crosby_EXT,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,36.0,5180.0,-81,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
4c:01:43:a3:42:16,Crosby,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,6.0,2437.0,-81,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
ec:c3:02:62:c3:f4,porter2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:23:44,1.0,2412.0,-86,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
58:ef:68:43:1a:91,Kenn5LR,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,3.0,2422.0,-86,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
18:90:88:2c:16:a3,Crosby,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,6.0,2437.0,-71,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
18:90:88:2c:16:a4,Crosby,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,36.0,5180.0,-83,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
cc:f4:11:05:69:27,google nest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:44,149.0,5745.0,-87,31.884637779015303,-102.30710451398426,840.82080078125,9.935046195983888,,,WIFI
f0:72:ea:1e:ed:92,google nest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:23:53,1.0,2412.0,-86,31.88518265989768,-102.30726654102496,841.23291015625,9.935046195983888,,,WIFI
4c:01:43:1f:02:fa,Guest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:00,48.0,5240.0,-88,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
58:ef:68:43:18:0a,Kenn5LR,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:24:00,36.0,5180.0,-82,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
48:41:7b:35:b8:9c,All-Saints,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:00,100.0,5500.0,-89,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
c6:fb:e4:44:43:33,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:00,11.0,2462.0,-87,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
a2:41:fc:e9:e0:36,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:00,157.0,5785.0,-87,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
4c:01:43:1f:02:f4,FBI,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:00,48.0,5240.0,-89,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
4c:01:43:1f:02:f2,,[RSN-SAE-CCMP],2024-11-12 00:24:00,48.0,5240.0,-89,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
f8:bb:bf:3e:12:26,Gary Sharon Home,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:00,6.0,2437.0,-81,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
4c:01:43:1f:02:f6,,[ESS],2024-11-12 00:24:00,48.0,5240.0,-87,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
48:41:7b:35:b8:98,All-Saints,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:00,36.0,5180.0,-85,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
ec:c3:02:62:c3:f4,porter2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:00,1.0,2412.0,-81,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
48:41:7b:35:b8:9f,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:24:00,100.0,5500.0,-87,31.88549113834525,-102.30735916637424,841.415283203125,9.935046195983888,,,WIFI
4c:01:43:1f:02:fa,Guest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:21,48.0,5240.0,-88,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
58:ef:68:43:18:0a,Kenn5LR,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:24:21,36.0,5180.0,-82,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
48:41:7b:35:b8:9c,All-Saints,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:21,100.0,5500.0,-89,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
c6:fb:e4:44:43:33,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:21,11.0,2462.0,-87,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
a2:41:fc:e9:e0:36,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:21,157.0,5785.0,-87,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
4c:01:43:1f:02:f4,FBI,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:21,48.0,5240.0,-89,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
4c:01:43:1f:02:f2,,[RSN-SAE-CCMP],2024-11-12 00:24:21,48.0,5240.0,-89,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
f8:bb:bf:3e:12:26,Gary Sharon Home,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:21,6.0,2437.0,-81,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
4c:01:43:1f:02:f6,,[ESS],2024-11-12 00:24:21,48.0,5240.0,-87,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
48:41:7b:35:b8:98,All-Saints,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:21,36.0,5180.0,-85,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
ec:c3:02:62:c3:f4,porter2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:21,1.0,2412.0,-81,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
48:41:7b:35:b8:9f,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:24:21,100.0,5500.0,-87,31.885844053187665,-102.30635637869688,840.255859375,9.935046195983888,,,WIFI
7e:45:58:25:7c:7d,IRONHOME,[WPA2-PSK-CCMP][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP][ESS][MFPC],2024-11-12 00:24:29,153.0,5765.0,-87,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
8a:45:58:25:96:30,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:29,40.0,5200.0,-84,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
82:45:58:25:7c:7d,IRONGUEST,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2024-11-12 00:24:29,153.0,5765.0,-88,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
82:45:58:24:96:30,IRONGUEST,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2024-11-12 00:24:29,11.0,2462.0,-81,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
86:45:58:25:96:30,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:29,40.0,5200.0,-85,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
b4:63:6f:c6:bc:e8,ATTUkeNtJA,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:29,36.0,5180.0,-88,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
92:03:71:45:4e:86,TeslaPW_TYMYMY,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2024-11-12 00:24:29,11.0,2462.0,-82,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
c8:9e:43:b9:17:aa,Yukiko_5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2024-11-12 00:24:29,40.0,5200.0,-81,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
f6:e2:c6:c6:18:51,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:29,161.0,5805.0,-82,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
f6:e2:c6:b6:18:51,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-11-12 00:24:29,161.0,5805.0,-83,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
f6:e2:c6:a6:18:51,IRONGUEST,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2024-11-12 00:24:29,161.0,5805.0,-84,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
48:4e:fc:bb:da:d4,ARRIS-F785-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:24:29,48.0,5240.0,-79,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
f6:e2:c6:96:18:51,IRONHOME,[WPA2-PSK-CCMP][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP][ESS][MFPC],2024-11-12 00:24:29,161.0,5805.0,-86,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
72:d7:9a:3a:c9:ad,IRONGUEST,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC],2024-11-12 00:24:29,40.0,5200.0,-79,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
f6:e2:c6:36:18:51,IronIOT,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC],2024-11-12 00:24:29,6.0,2437.0,-79,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
04:42:1a:52:14:c0,Yukiko,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:24:29,9.0,2452.0,-73,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
68:d7:9a:3a:c9:ae,IRONHOME,[WPA2-PSK-CCMP][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP][ESS][MFPC],2024-11-12 00:24:29,11.0,2462.0,-79,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
04:42:1a:52:14:c4,Yukiko_5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:24:29,40.0,5200.0,-81,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
aa:16:9d:f5:4f:ae,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-11-12 00:24:29,132.0,5660.0,-85,31.88600009193757,-102.30582240652464,839.2626953125,9.935046195983888,,,WIFI
